OBJECTID,Name,Address,City,State,Zip,Status,x,y
66495,The Prescription Shop,1215 W Whittier Blvd,MONTEBELLO,CA,906404697,open,-13148345.3624824,4030264.51510944
66500,ZWEBER APOTHECARY PHARMACY,10800 S PARAMOUNT BLVD,DOWNEY,CA,90241,open,-13150747.6370937,4021541.77359776
66504,MANCHESTER PROFESSIONAL PHARMACY,600 W MANCHESTER AVE,LOS ANGELES,CA,900445700,open,-13167324.6677457,4023420.1880753
66506,SAINT JOHNS FAMILY PHARMACY,14514 RAMONA BLVD STE 4,BALDWIN PARK,CA,91706,open,-13131047.9834055,4040408.94046138
66512,S AND S PHARMACY,2922 DIVISION ST,LOS ANGELES,CA,900651298,open,-13161917.212161,4042628.03724693
66515,RITE AID PHARMACY 06396,2419 EAST AVENUE  SOUTH,PALMDALE,CA,935506202,open,-13145194.798254,4104150.93984277
66519,RITE AID PHARMACY 06400,3105 RANCHO VISTA BOULEVARD,PALMDALE,CA,935514822,open,-13156353.9092891,4110088.31562928
66531,SAMS PHARMACY 10-6613,7480 CARSON BLVD,LONG BEACH,CA,908082362,open,-13144975.8328156,4005545.95757563
66533,RIVERA PHARMACY,9253 Telegraph Rd,Pico Rivera,CA,906605423,open,-13147360.8529059,4023130.2932771
66534,CENTURY CITY MEDICAL PLAZA PHARMACY,2080 CENTURY PARK E STE 102,LOS ANGELES,CA,90067,open,-13181570.556941,4036705.53958336
66540,CVS Pharmacy #09670,18441 VENTURA BLVD,TARZANA,CA,91356,open,-13195211.2020649,4051435.16245461
66542,RALPHS PHARMACY,5601 WILSHIRE BLVD,LOS ANGELES,CA,90036,open,-13174717.9517268,4037150.03996455
66550,CALIFORNIA PHARMACY,19766 E COLIMA RD,ROWLAND HEIGHTS,CA,91748,open,-13121296.7299705,4026960.98812
66553,COSTCO PHARMACY #412,1220 W FOOTHILL BLVD,AZUSA,CA,917022819,open,-13127426.76037,4046537.7818008
66556,RITE AID PHARMACY 05440,111 E AVE,LOS ANGELES,CA,900313925,open,-13159683.9205367,4039106.02093145
66557,RITE AID PHARMACY 05452,7900 WEST SUNSET BOULEVARD,LOS ANGELES,CA,900463304,open,-13175990.890104,4041952.5030948
66559,Beverly Sinai Medical Pharmacy,2514 N Ontario St,Burbank,CA,915042512,open,-13174000.6089281,4055360.45614489
66562,COMMUNITY PHARMACY,10401 LAKEWOOD BLVD,DOWNEY,CA,90241,open,-13148903.8523677,4021371.62171151
66563,RITE AID PHARMACY 05521,4402 ATLANTIC AVENUE,LONG BEACH,CA,908072207,open,-13156215.2052036,4007048.89621393
66566,RITE AID PHARMACY 05573,10989 VENTURA BOULEVARD,STUDIO CITY,CA,916043341,open,-13176871.4272762,4047760.04610115
66567,RITE AID PHARMACY 05563,8400 VAN NUYS BOULEVARD,PANORAMA CITY,CA,914023610,open,-13185634.3862719,4058815.89190998
66570,RITE AID PHARMACY 05574,11350 VICTORY BOULEVARD,NORTH HOLLYWOOD,CA,916063631,open,-13177842.0219164,4053874.41740467
66572,RITE AID PHARMACY 05523,6400 EAST SPRING STREET,LONG BEACH,CA,908151553,open,-13147610.3198847,4003292.5220843
66574,RITE AID PHARMACY 05435,1637 NORTH VERMONT AVENUE,LOS ANGELES,CA,900275312,open,-13168214.1104772,4042378.6562871
66575,RITE AID PHARMACY 05463,3802 CULVER CENTER STREET CULVER CENTER,CULVER CITY,CA,902323303,open,-13181063.9419384,4031224.34606611
66576,RITE AID PHARMACY 05554,10349 SEPULVEDA BOULEVARD,MISSION HILLS,CA,913452421,open,-13187744.4472199,4063521.25797923
66577,RITE AID PHARMACY 05518,601 PINE AVENUE,LONG BEACH,CA,908021331,open,-13157157.6360126,3998555.56167387
66578,RITE AID PHARMACY 05486,11340 CRENSHAW BOULEVARD,INGLEWOOD,CA,903032807,open,-13172053.1857562,4019611.61087272
66579,RITE AID PHARMACY 05471,1208 WEST REDONDO BEACH BOULEVARD,GARDENA,CA,902473411,open,-13168684.5466453,4014335.75200398
66580,COSTCO PHARMACY #479,13463 WASHINGTON BLVD,MARINA DEL REY,CA,902925658,open,-13185468.4089112,4027809.50431915
66584,WESTERN MEDICAL PHARMACY,1110 N Western Ave Ste 101,LOS ANGELES,CA,90029,open,-13170093.1834818,4041069.3278977
66586,RITE AID PHARMACY 05611,920 EAST VALLEY BOULEVARD,ALHAMBRA,CA,918015226,open,-13148352.0416519,4039272.94328616
66587,CANOGA PARK PHARMACY,22330 SHERMAN WAY STE C3,CANOGA PARK,CA,913031095,open,-13203990.6363453,4055786.5741513
66588,RITE AID PHARMACY 05593,13905 AMAR ROAD,LA PUENTE,CA,917461676,open,-13132722.228547,4036096.05940401
66591,RITE AID PHARMACY 05537,531 NORTH GLENDALE AVENUE,GLENDALE,CA,912063307,open,-13162779.4929366,4049522.6621839
66598,RITE AID PHARMACY 05504,802 BEVERLY BOULEVARD,MONTEBELLO,CA,906404213,open,-13147496.5513651,4031124.28995514
66600,Rite Aid Pharmacy 05480,23 PENINSULA CENTER,ROLLING HILLS ESTATES,CA,902743506,open,-13177644.7637787,3998670.46646985
66602,RITE AID PHARMACY 05456,11321 NATIONAL BOULEVARD,LOS ANGELES,CA,900643726,open,-13183833.0142719,4032290.63613473
66603,RITE AID PHARMACY 05544,6410 PLATT AVENUE,WEST HILLS,CA,913073216,open,-13207224.1335943,4053953.68045282
66605,RITE AID PHARMACY 05551,14727 RINALDI STREET,SAN FERNANDO,CA,913404189,open,-13186260.4470881,4066515.59517306
66606,RITE AID PHARMACY 05553,10823 ZELZAH AVENUE BUILDING D,GRANADA HILLS,CA,913444433,open,-13193994.368711,4064682.3132699
66610,RITE AID PHARMACY 05492,1237 W CARSON STREET,TORRANCE,CA,905022009,open,-13168888.1499939,4006302.8297133
66612,RITE AID PHARMACY 05567,7239 WOODMAN AVENUE,VAN NUYS,CA,914052621,open,-13183729.375826,4055990.89035562
66613,RITE AID PHARMACY 05561,21949 VENTURA BOULEVARD,WOODLAND HILLS,CA,913641725,open,-13203059.4488048,4051475.25629767
66616,RITE AID PHARMACY 05532,10465 SUNLAND BOULEVARD,SUNLAND,CA,910401905,open,-13171989.0657295,4063766.79374221
66618,RITE AID PHARMACY 05457,4046 SOUTH CENTINELA AVENUE,LOS ANGELES,CA,900664907,open,-13183427.477367,4028583.69615074
66620,RITE AID PHARMACY 05538,2647 WEST FOOTHILL BOULEVARD,LA CRESCENTA,CA,912143511,open,-13162034.4315848,4058690.55170872
66621,GARDENA PROFESSIONAL PHARMACY,1045 W REDONDO BCH BLVD STE 140,GARDENA,CA,902474130,open,-13168305.9490571,4014445.04859862
66622,KNOLLS PHARMACY,16630 MARQUEZ AVE,PACIFIC PALISADES,CA,902723299,open,-13196289.5539722,4035248.13538769
66627,RITE AID PHARMACY 05520,3300 EAST ANAHEIM STREET,LONG BEACH,CA,908044025,open,-13152769.1990466,3999618.14011915
66628,RITE AID PHARMACY 05557,23335 LYONS AVENUE,SANTA CLARITA,CA,913553027,open,-13196052.8887348,4080017.93281158
66629,RITE AID PHARMACY 05445,4322 SOUTH FIGUEROA STREET,LOS ANGELES,CA,900372642,open,-13167148.7829503,4029453.28123133
66630,RITE AID PHARMACY 05481,401 NORTH PACIFIC COAST HIGHWAY,REDONDO BEACH,CA,902772840,open,-13178611.6848757,4006848.80571067
66632,RITE AID PHARMACY 05429,500 SOUTH BROADWAY,LOS ANGELES,CA,900132301,open,-13163606.5967532,4035227.57962328
66635,RALPHS PHARMACY,6290 E PACIFIC COAST HWY,LONG BEACH,CA,90803,open,-13148459.4649605,3996630.20703406
66638,RITE AID PHARMACY 05555,26825 BOUQUET CANYON ROAD,SANTA CLARITA,CA,913502372,open,-13194811.6764124,4087270.07917599
66639,RALPHS PHARMACY,1233 N LA BREA AVE,WEST HOLLYWOOD,CA,90038,open,-13174015.8596983,4041315.72285019
66640,RITE AID PHARMACY 05591,18993 COLIMA ROAD ROWLAND HEIGHTS SHOPPING CENTER,ROWLAND HEIGHTS,CA,917482942,open,-13123488.7220637,4027273.5354799
66642,RITE AID PHARMACY 05512,8447 ALONDRA  BOULEVARD,PARAMOUNT,CA,907234405,open,-13152686.7113039,4013947.92515379
66647,RITE AID PHARMACY 05505,12319 SOUTH NORWALK BOULEVARD PADDISON SQUARE,NORWALK,CA,906502039,open,-13143873.1019398,4017944.43279673
66648,RITE AID PHARMACY 05462,300 NORTH CANON DRIVE,BEVERLY HILLS,CA,902104705,open,-13180181.8462934,4038179.52540043
66650,RITE AID PHARMACY 05609,9450 EAST LAS TUNAS DRIVE,TEMPLE CITY,CA,917802138,open,-13142900.8375072,4042964.54216171
66652,RITE AID PHARMACY 05484,9715 OTIS STREET,SOUTH GATE,CA,902804931,open,-13157732.8238215,4021459.78368946
66653,RITE AID PHARMACY 05585,139 NORTH GRAND AVENUE,COVINA,CA,917242957,open,-13121610.3169761,4040522.65394646
66655,RITE AID PHARMACY 05548,18444 PLUMMER STREET,NORTHRIDGE,CA,913252112,open,-13195325.4158624,4061416.98012265
66656,RITE AID PHARMACY 05606,8914 VALLEY BOULEVARD,ROSEMEAD,CA,917701831,open,-13143980.3026094,4039585.15648341
66658,RITE AID PHARMACY 05446,1130 N LA BREA AVENUE,WEST HOLLYWOOD,CA,900381022,open,-13173953.854742,4041101.72321966
66659,RITE AID PHARMACY 05610,1528 EAST AMAR ROAD,WEST COVINA,CA,917921618,open,-13126151.818242,4032940.34432281
66661,RITE AID PHARMACY 05439,4633 SANTA MONICA BOULEVARD HOLLYWOOD PLAZA,LOS ANGELES,CA,900291803,open,-13167976.9999618,4041030.74935657
66662,RITE AID PHARMACY 05528,1335 EAST HUNTINGTON DRIVE,DUARTE,CA,910102527,open,-13133045.7229873,4047627.16152758
66664,FAIRFAX PHARMACY,1111 N FAIRFAX AVE STE 110,LOS ANGELES,CA,90046,open,-13175986.8826023,4041047.28300104
66665,RITE AID PHARMACY 05840,1356 West Avenue J,LANCASTER,CA,935344134,open,-13152931.5028641,4123671.32191982
66668,RITE AID PHARMACY 05508,15924 BELLFLOWER BOULEVARD,BELLFLOWER,CA,907064602,open,-13149626.6498215,4013945.64543593
66669,RITE AID PHARMACY 05592,2060 SOUTH HACIENDA BOULEVARD,HACIENDA HEIGHTS,CA,917454240,open,-13132125.7787154,4028263.99662361
66678,WELL CARE PHARMACY,1108 1/2 W Glenoaks Blvd,Glendale,CA,91202,open,-13166941.5060584,4050853.95217187
66689,Vernon-Main Pharmacy,4401 S MAIN ST,LOS ANGELES,CA,900372731,open,-13166230.3971512,4029289.45686086
66692,Express pharmacy,752 E ARROW HWY,POMONA,CA,917672247,open,-13106466.6360875,4040881.27554732
66700,BOKJEE PHARMACY,903 S. CRENSHAW BLVD. 102B,LOS ANGELES,CA,90019,open,-13171567.0535399,4036384.40288406
66701,VERDUGO CLINIC PHARMACY,1540 E COLORADO ST,GLENDALE,CA,91205,open,-13161268.9987661,4047955.87883125
66702,Valley Drugs,17313 E VALLEY BLVD,LA PUENTE,CA,91744,open,-13126965.5637197,4029954.7058554
66706,Rx Unlimited,8641 WILSHIRE BLVD STE 120,BEVERLY HILLS,CA,90211,open,-13177979.1675291,4037724.90627135
66707,CENTURY PICO PHARMACY,8722 W PICO BLVD,LOS ANGELES,CA,90035,open,-13178252.9021569,4036098.2091886
66709,FLINTRIDGE PHARMACY,529 Foothill Blvd,LA CANADA FLINTRIDGE,CA,91011,open,-13156865.5336688,4055683.60986937
66711,RALPHS PHARMACY,16940 DEVONSHIRE ST,GRANADA HILLS,CA,91344,open,-13191539.1060221,4063410.00765174
66713,Howard Drugs,20141 Pioneer Blvd,LAKEWOOD,CA,907151051,open,-13144981.1761512,4008241.60462482
66717,VONS PHARMACY #2262,710 BROADWAY,SANTA MONICA,CA,904012608,open,-13190307.6898149,4031131.81092088
66719,RITE AID PHARMACY 06313,107 SOUTH LONG BEACH BOULEVARD,COMPTON,CA,902213423,open,-13158895.7785419,4014721.4462424
66720,SUNNY BAY PHARMACY,500 TORRANCE BLVD,REDONDO BEACH,CA,90277,open,-13178297.7639117,4007013.11285991
66722,NORTHRIDGE CENTER PHARMACY,18250 Roscoe Blvd Ste 104 SUITE 104,NORTHRIDGE,CA,91325,open,-13194825.2573903,4058466.93530556
66724,Gage Pharmacy,5735 ATLANTIC AVE,LONG BEACH,CA,908054796,open,-13156324.9662215,4010006.16705267
66727,RITE AID PHARMACY 05525,4525 East pacific Coast Highway,LONG BEACH,CA,908152849,open,-13151246.7936905,4000427.26037477
66732,APOTHECARY PHARMACY,11700 NATIONAL BLVD #L STE L,LOS ANGELES,CA,90064,open,-13184559.7079078,4031805.62900415
66734,BEVERLY PHARMACY,7909 BEVERLY BLVD,LOS ANGELES,CA,90048,open,-13175987.8844777,4039047.4239703
66737,LUCKY PHARMACY,416 W LAS TUNAS DR STE 100,SAN GABRIEL,CA,91776,open,-13147339.7022026,4042524.92327072
66739,RITE AID PHARMACY 05552,13803 FOOTHILL BLVD,SYLMAR,CA,913423013,open,-13183996.3199649,4070565.92512467
66740,LORENA PHARMACY,3400 WHITTIER BLVD,LOS ANGELES,CA,900231785,open,-13158060.6597219,4032505.0075355
66741,CAMPUS PHARMACY,100 UCLA MEDICAL PLAZA STE 150,LOS ANGELES,CA,90024,open,-13184123.7807819,4037631.24327877
66745,WEST KNOLL PHARMACY,8547 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,90069,open,-13177819.8693377,4040723.4698973
66746,Capitol Drugs - West Hollywood,8578 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,90069,open,-13177849.7029613,4040699.00618496
66747,VONS PHARMACY #1625,1260 W REDONDO BEACH BLVD,GARDENA,CA,902478104,open,-13168883.1406168,4014258.10511913
66749,RITE AID PHARMACY 06338,2059 SOUTH GAREY AVENUE,POMONA,CA,917665727,open,-13107856.7938886,4033348.4288949
66750,LOS ANGELES COUNTY SAN FERNANDO PHARMACY,1212 Pico St,SAN FERNANDO,CA,91340,open,-13185182.4291393,4066898.88545617
66751,LOS ANGELES COUNTY MID-VALLEY COMPREHENSIVE HEALTH CENTER,7555 VAN NUYS BLVD #1071,VAN NUYS,CA,91405,open,-13185677.9121928,4056792.84682917
66752,ROSA 1 PHARMACY,"10366 E GARVEY AVE., # B",EL MONTE,CA,91733,open,-13140767.6221051,4037205.93966868
66779,RITE AID PHARMACY 05490,2412 PICO BOULEVARD,SANTA MONICA,CA,904051827,open,-13187393.4568654,4031752.71061571
66782,RITE AID PHARMACY 05844,37950 47TH ST,PALMDALE,CA,935524418,open,-13140612.442735,4105899.39038633
66784,PREMIER PHARMACY SERVICES,410 Cloverleaf Dr,Baldwin Park,CA,917066511,open,-13135873.3493729,4037139.82754825
66788,Ventana Pharmacy,18133A Ventura Blvd,Tarzana,CA,91356,open,-13194504.6572568,4051102.98099142
66789,GLENDORA PHARMACY,130 W Route 66 Ste 104,GLENDORA,CA,91740,open,-13120668.7767229,4046033.07125249
66793,Berry and Sweeney Pharmacy,1377 N FAIR OAKS AVE,PASADENA,CA,911032199,open,-13152522.292416,4051606.57135183
66798,PASADENA CITY PHARMACY,1684 E WASHINGTON BLVD,PASADENA,CA,911042752,open,-13148588.9295283,4051496.64870808
66800,ST LUKE PHARMACY INC,16402 PARAMOUNT BLVD,PARAMOUNT,CA,90723,open,-13153469.9552411,4013404.0241711
66801,RITE AID PHARMACY 05433,1001 SOUTH GLENDON AVENUE,LOS ANGELES,CA,90024,open,-13185158.0501708,4037177.18353661
66807,GARDENA CENTER PHARMACY,15407 S WESTERN AVE,GARDENA,CA,902494398,open,-13170129.6962747,4014270.44275819
66808,CVS Pharmacy #09735,727 S GLENDORA AVE,WEST COVINA,CA,91790,open,-13128099.2414139,4037244.90837475
66812,Professional Arts Pharmacy,3131 SANTA ANITA AVE.  STE 101,EL MONTE,CA,917331369,open,-13140512.9231102,4037537.04354251
66820,Webster's Pharmacy,2450 N LAKE AVE,ALTADENA,CA,910012467,open,-13150312.9344822,4054025.81165339
66826,RITE AID PHARMACY 05482,1720 AVIATION BOULEVARD ARTESIA AVIATION CENTER,REDONDO BEACH,CA,902782810,open,-13178184.4406701,4011530.74065496
66829,BEST BUY DRUGS,29 N BALDWIN AVE,SIERRA MADRE,CA,910241903,open,-13141616.2105835,4050645.15425812
66843,VONS PHARMACY #2029,4033 W AVE L,LANCASTER,CA,935364213,open,-13158230.5332649,4117948.30437721
66844,USC MEDICAL PLAZA PHARMACY,1510 SAN PABLO ST STE 144,LOS ANGELES,CA,900334508,open,-13158211.274993,4037228.51462698
66850,TOP PHARMACY,3650 E SOUTH ST SUITE 100,LAKEWOOD,CA,907121502,open,-13152322.1399715,4009997.85565325
66854,WALMART PHARMACY 10-1660,40130 10th St W,Palmdale,CA,935513005,open,-13152131.5610033,4111652.65012204
66857,GARVEY PHARMACY,7837 E GARVEY AVE STE 100A,ROSEMEAD,CA,917703059,open,-13146626.0329471,4037254.98651009
66876,PERSONS COMPOUNDING PHARMACY,812 N Glendale Ave,GLENDALE,CA,91206,open,-13163644.8906581,4047137.33120535
66889,SERVAC PHARMACY,3586 REDONDO BEACH BLVD,TORRANCE,CA,905041113,open,-13172941.8492512,4012632.20118506
66890,CAMDEN PHARMACY AND GIFT EMPORIUM,414 N CAMDEN DR,BEVERLY HILLS,CA,902104532,open,-13180668.2011487,4038068.92617024
66891,WALMART PHARMACY 10-2401,1600 Mountain Ave,DUARTE,CA,910102757,open,-13134177.5082502,4046965.98972275
66896,EZCARE PHARMACY,1535 W. MERCED AVE. SUITE 100,WEST COVINA,CA,91790,open,-13129885.8079216,4037316.39614086
66897,LA CRESCENTA PHARMACY,2764 FOOTHILL BLVD,LA CRESCENTA,CA,91214,open,-13162343.4544912,4058855.0694214
66909,QUARTZ HILL PHARMACY,42357 50TH ST W STE. 101-102,QUARTZ HILL,CA,935363010,open,-13160059.5124986,4116786.62157939
66910,SORTPAK PHARMACY,124 S GLENDALE AVE,GLENDALE,CA,91205,open,-13163214.1955482,4048339.61854727
66911,Northeast Clinic Pharmacy,3309 N EASTERN AVE,LOS ANGELES,CA,900321991,open,-13155547.0656198,4040078.69390901
66922,RITE AID PHARMACY 05425,334 SOUTH VERMONT AVENUE,LOS ANGELES,CA,900201807,open,-13168145.0923929,4037933.73586084
66932,GARFIELD MEDICAL SQUARE PHARMACY,500 N GARFIELD AVE STE 103,MONTEREY PARK,CA,917541295,open,-13149360.3735995,4037865.60377845
66936,CVS Pharmacy #09513,1570 Rosecrans Ave,MANHATTAN BEACH,CA,90266,open,-13178733.0231207,4015470.20762415
66937,NO HOLLYWOOD MED ARTS PHARMACY INC,4420 Vineland Ave,NORTH HOLLYWOOD,CA,916022116,open,-13176897.3647175,4049104.31203866
66938,Mickey Fine Pharmacy,433 N ROXBURY DRIVE,BEVERLY HILLS,CA,902105001,open,-13181002.9388575,4037888.58319263
66939,MILART PRESCRIPTION PHARMACY,300 S BEVERLY DR STE 100,BEVERLY HILLS,CA,902124808,open,-13180085.6662533,4037117.25276576
66942,CVS Pharmacy #09503,8490 BEVERLY BLVD,LOS ANGELES,CA,90048,open,-13177580.0871546,4038994.60632572
66944,ST JOHNS PHARMACY,3074 E FLORENCE AVE,HUNTINGTON PARK,CA,902555906,open,-13159436.9025866,4025151.38903799
66945,RITE AID PHARMACY 05545,10120 MASON AVENUE,CHATSWORTH,CA,913113301,open,-13200225.2545692,4062979.96671831
66951,RITE AID PHARMACY 05595,1480 FOOTHILL BOULEVARD,LA VERNE,CA,917503450,open,-13110692.4352775,4044455.07077164
66953,PHARMACA INTEGRATIVE PHARMACY,9101 W Olympic Blvd,Beverly Hills,CA,90212,open,-13179123.4205749,4036804.97286594
66958,Santa Maria Pharmacy,16444 PARAMOUNT BLVD STE 105,PARAMOUNT,CA,907235453,open,-13153469.6212826,4013348.64319918
66964,DANA DRUGS,317 N PASS AVE,BURBANK,CA,91505,open,-13174308.6299591,4049663.64023694
66969,NEW PHNOM PICH PHARMACY INC,2100 E ANAHEIM ST STE A,LONG BEACH,CA,90804,open,-13154221.139165,3999608.49691783
66971,RALPHS PHARMACY,19781 RINALDI ST,NORTHRIDGE,CA,91326,open,-13198570.9356165,4065810.75214472
66972,RALPHS PHARMACY,1644 CLOVERFIELD AVE,SANTA MONICA,CA,90404,open,-13188388.5417936,4032470.48755764
66974,2010 PHARMACY,201 S. Alvarado Ste 611,LOS ANGELES,CA,900573507,open,-13166017.7769238,4037385.46557424
66983,PREMIER PHARMACY SERVICES,410 Cloverleaf Dr,Baldwin Park,CA,917066511,open,-13135873.3493729,4037139.82754825
66988,RITE AID PHARMACY 05432,5490 WHITTIER BOULEVARD,EAST LOS ANGELES,CA,900224113,open,-13152651.7569838,4031378.3939027
66990,ZWEBER APOTHECARY,11411 BROOKSHIRE AVE STE 107,DOWNEY,CA,90241,open,-13150313.1571212,4020323.39170463
66999,MAT'S PHARMACY,2264 LINCOLN AVE,ALTADENA,CA,910015433,open,-13153453.8139149,4053619.0030623
67002,ARMEN PHARMACY INC,1025 E BROADWAY,GLENDALE,CA,912051205,open,-13162658.0433722,4048490.26649256
67011,LEOS CATALINA DRUG STORE INC,401 CRESCENT AVE,AVALON,CA,907041543,open,-13171984.0563524,3941030.27931936
67030,WILSHIRE LA JOLLA PHARMACY INC,6360 WILSHIRE BLVD,LOS ANGELES,CA,900485601,open,-13176614.0566135,4037318.68053176
67031,WILSHIRE MEDICAL PHARMACY,8920 WILSHIRE BLVD STE 108,BEVERLY HILLS,CA,902112001,open,-13178705.638526,4037760.78598624
67035,KAREN PHARMACY,1730 W VERDUGO AVE,BURBANK,CA,915062148,open,-13171748.7269488,4051274.11579309
67037,HAWTHORNE PROFESSIONAL PHARMACY,4477 W 118TH STREET STE.100,HAWTHORNE,CA,902502256,open,-13175128.4980088,4019084.88135328
67043,RITE AID PHARMACY 05529,647 FOOTHILL BOULEVARD,LA CANADA FLINTRIDGE,CA,910113403,open,-13157114.7780087,4055825.33741717
67045,BIXBY PHARMACY,3816 WOODRUFF AVE STE 108,LONG BEACH,CA,90808,open,-13148581.9164004,4005750.04547524
67046,Main Pharmacy,103 N Garfield Ave Ste D,ALHAMBRA,CA,91801,open,-13149935.004811,4041702.73365915
67062,SAVON PHARMACY #1322,43543 20TH ST W,LANCASTER,CA,935345961,open,-13154181.8433847,4119695.38573254
67067,V N PHARMACY,8244 E GARVEY AVE STE B,ROSEMEAD,CA,91770,open,-13145582.6353599,4037175.70541963
67079,Santa Maria Community Pharmacy,11004 VALLEY MALL,EL MONTE,CA,91731,open,-13139643.4065676,4038711.43804366
67086,RITE AID PHARMACY 05597,2150 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,CA,917546839,open,-13151699.7526985,4033948.49289044
67090,VONS PHARMACY #3517,24325 CRENSHAW BLVD,TORRANCE,CA,905055349,open,-13172458.8339806,4002667.94143588
67093,ROYAL CARE PHARMACY,7300 W SUNSET BLVD STE L,LOS ANGELES,CA,900463402,open,-13174640.5846807,4041947.12586944
67103,SUNSHINE PHARMACY,357 N FAIRFAX AVE,LOS ANGELES,CA,90036,open,-13175953.0414771,4039246.73550809
67111,Marina Pharmacy,4724 s  LINCOLN BLVD,Los Angeles,CA,90292,open,-13184466.756133,4026114.14594395
67118,Kingsley Pharmacy,3663 W 6TH ST STE 102,LOS ANGELES,CA,900203026,open,-13169328.41858,4037355.90273046
67121,BURBANK MEDICAL PHARMACY,2701 W Alameda Ave # 100,BURBANK,CA,915054402,open,-13172501.3580261,4050031.2944778
67127,HAUGEN'S IDEAL PHARMACY,1155 N CENTRAL AVE,GLENDALE,CA,912022562,open,-13164333.4017086,4050771.8855237
67130,RILEYS PHARMACY,411 N CENTRAL AVE STE 100,GLENDALE,CA,91203,open,-13164455.51919,4049279.85580255
67131,WESTERN DRUG,501 WESTERN AVE,GLENDALE,CA,912012870,open,-13168877.5746423,4050770.1365688
67133,Nelson's Drug Store,159 N GLENDORA AVE,GLENDORA,CA,91741,open,-13120769.2982231,4047294.01543433
67134,SIERRA PHARMACY,210 S GRAND AVE STE 116,GLENDORA,CA,91741,open,-13121442.5585034,4046791.28862555
67136,SANTA ELENA PHARMACY,9910 LONG BEACH BLVD SUITE F,LYNWOOD,CA,902621503,open,-13159712.5296458,4021420.86888167
67137,KAMASHIANS PHARMACY INC,10515 BALBOA BLVD STE 125,GRANADA HILLS,CA,91344,open,-13191644.9708578,4063972.46602741
67149,CAMERON PHARMACY,7119 SEVILLE AVE STE D,HUNTINGTON PARK,CA,902554993,open,-13160507.6847685,4025420.7970719
67150,GOOD PHARMACY,1428 S SAN GABRIEL BLVD,SAN GABRIEL,CA,91776,open,-13145762.0823791,4039867.54006533
67151,SUPERCARE,16017 VALLEY BLVD,CITY OF INDUSTRY,CA,917445424,open,-13130339.6574856,4031006.50690682
67152,JEFFREY GOODMAN SPECIAL CARE PHARMACY,1625 N SCHRADER BLVD 1ST FLR,LOS ANGELES,CA,90028,open,-13172723.6630492,4042299.33949967
67155,TOP UNITED PHARMACY SERVICES,1730 S SAN GABRIEL BLVD STE A,SAN GABRIEL,CA,91776,open,-13145747.9448038,4039232.75805113
67158,GOLDEN PHARMACY,1750 PACIFIC AVE,LONG BEACH,CA,90813,open,-13157218.7504131,4000507.76031407
67160,HIGH DESERT REGIONAL HEALTH CENTER PHARMACY,335 E Avenue I ROOM 1A14,LANCASTER,CA,935351916,open,-13149549.7280533,4123756.08721131
