ZIP Code,County,Hospitals,Nursing Homes,Public Health Departments,Pharmacies
04564,LINCOLN,0,1,0,0
04572,LINCOLN,0,3,0,0
04573,LINCOLN,0,1,0,0
04574,KNOX,0,1,0,0
04578,LINCOLN,0,5,0,0
04579,SAGADAHOC,0,1,0,0
04605,HANCOCK,2,15,0,0
04606,WASHINGTON,0,2,0,0
04609,HANCOCK,1,4,0,0
04614,HANCOCK,1,1,0,0
04619,WASHINGTON,1,8,0,0
04627,HANCOCK,0,1,0,0
04631,WASHINGTON,0,1,0,0
04634,HANCOCK,0,4,0,0
04640,HANCOCK,0,8,0,0
04643,WASHINGTON,0,5,0,0
04649,WASHINGTON,0,3,0,0
04654,WASHINGTON,1,4,0,0
04658,WASHINGTON,0,2,0,0
04664,HANCOCK,0,1,0,0
04671,WASHINGTON,0,2,0,0
04684,HANCOCK,0,2,0,0
04730,AROOSTOOK,1,9,0,0
04732,AROOSTOOK,0,1,0,0
04736,AROOSTOOK,1,1,0,0
04739,AROOSTOOK,0,6,0,0
04743,AROOSTOOK,1,1,0,0
04745,AROOSTOOK,0,1,0,0
04747,AROOSTOOK,0,2,0,0
04750,AROOSTOOK,0,1,0,0
04756,AROOSTOOK,0,3,0,0
04757,AROOSTOOK,0,1,0,0
04765,PENOBSCOT,0,3,0,0
04769,AROOSTOOK,1,7,0,0
04785,AROOSTOOK,0,8,0,0
04787,AROOSTOOK,0,1,0,0
04840,HANCOCK,0,1,0,0
04841,KNOX,0,10,0,0
04843,KNOX,0,6,0,0
04848,WALDO,0,1,0,0
04853,KNOX,0,1,0,0
04854,KNOX,0,3,0,0
04856,KNOX,1,2,0,0
04861,KNOX,0,2,0,0
04862,KNOX,0,1,0,0
04863,KNOX,0,1,0,0
04864,KNOX,0,7,0,0
04901,KENNEBEC,3,14,0,0
04911,SOMERSET,0,1,0,0
04912,SOMERSET,0,3,0,0
04915,WALDO,1,11,0,0
04920,SOMERSET,0,1,0,0
04924,SOMERSET,0,1,0,0
04927,KENNEBEC,0,1,0,0
04930,PENOBSCOT,0,3,0,0
04937,SOMERSET,0,5,0,0
04938,FRANKLIN,1,20,0,0
04943,SOMERSET,0,2,0,0
04944,SOMERSET,0,2,0,0
04950,SOMERSET,0,6,0,0
04953,PENOBSCOT,0,1,0,0
04955,FRANKLIN,0,1,0,0
04957,SOMERSET,0,1,0,0
04958,SOMERSET,0,4,0,0
04963,KENNEBEC,0,6,0,0
04965,SOMERSET,0,1,0,0
04967,SOMERSET,1,4,0,0
04971,SOMERSET,0,3,0,0
04974,WALDO,0,1,0,0
04975,SOMERSET,0,1,0,0
04976,SOMERSET,1,7,0,0
04978,SOMERSET,0,1,0,0
05001,WINDSOR,1,2,2,0
05009,WINDSOR,1,0,0,0
05030,WINDSOR,0,1,0,0
05031,WINDSOR,0,0,1,0
05032,WINDSOR,0,0,1,0
05033,ORANGE,0,2,1,0
05034,WINDSOR,0,0,1,0
05036,ORANGE,0,0,1,0
05038,ORANGE,0,1,1,0
05039,ORANGE,0,0,1,0
05045,ORANGE,0,1,1,0
05048,WINDSOR,0,0,1,0
05051,ORANGE,0,0,1,0
05053,WINDSOR,0,0,1,0
05055,WINDSOR,0,0,1,0
05056,WINDSOR,0,0,1,0
05060,ORANGE,1,3,2,0
05061,ORANGE,0,1,0,0
05062,WINDSOR,0,0,1,0
05065,WINDSOR,0,0,1,0
05068,WINDSOR,0,0,1,0
05072,ORANGE,0,0,1,0
05075,ORANGE,0,0,1,0
05076,ORANGE,0,0,1,0
05077,ORANGE,0,0,1,0
05079,ORANGE,0,0,1,0
05081,ORANGE,0,0,1,0
05083,ORANGE,0,0,1,0
05089,WINDSOR,1,6,3,0
05091,WINDSOR,0,2,1,0
05101,WINDHAM,0,2,1,0
05142,WINDSOR,0,0,1,0
05143,WINDSOR,0,0,4,0
05146,WINDHAM,0,0,1,0
05148,BENNINGTON,0,0,1,0
05149,WINDSOR,0,1,1,0
05150,WINDSOR,0,1,0,0
05152,BENNINGTON,0,0,1,0
05155,WINDHAM,0,0,1,0
05156,WINDSOR,1,1,2,0
05158,WINDHAM,0,0,1,0
05161,WINDSOR,0,0,1,0
05201,BENNINGTON,1,10,3,0
05250,BENNINGTON,0,0,2,0
05252,BENNINGTON,0,0,1,0
05253,BENNINGTON,0,0,1,0
05255,BENNINGTON,0,2,1,0
05257,BENNINGTON,0,2,0,0
05261,BENNINGTON,0,0,1,0
05262,BENNINGTON,0,0,1,0
05301,WINDHAM,2,4,3,0
05302,WINDHAM,0,1,0,0
05340,BENNINGTON,0,0,1,0
05342,WINDHAM,0,0,1,0
05343,WINDHAM,0,0,1,0
05344,WINDHAM,0,0,1,0
05345,WINDHAM,0,0,2,0
05346,WINDHAM,0,0,2,0
05350,BENNINGTON,0,0,1,0
05352,BENNINGTON,0,0,1,0
05353,WINDHAM,1,1,1,0
05354,WINDHAM,0,2,1,0
05355,WINDHAM,0,0,1,0
05356,WINDHAM,0,0,1,0
05358,WINDHAM,0,0,1,0
05359,WINDHAM,0,0,1,0
05360,WINDHAM,0,0,1,0
05363,BENNINGTON,0,0,2,0
05401,CHITTENDEN,1,7,2,0
05402,CHITTENDEN,0,1,0,0
05403,CHITTENDEN,0,7,0,0
05404,CHITTENDEN,0,1,1,0
05408,CHITTENDEN,0,2,0,0
05440,GRAND ISLE,0,0,1,0
05441,FRANKLIN,0,0,1,0
05442,LAMOILLE,0,0,1,0
05443,ADDISON,0,1,1,0
05444,FRANKLIN,0,0,1,0
05445,CHITTENDEN,0,0,1,0
05446,CHITTENDEN,0,2,1,0
05450,FRANKLIN,0,1,2,0
05451,CHITTENDEN,0,1,0,0
05452,CHITTENDEN,0,2,0,0
05454,FRANKLIN,0,0,1,0
05455,FRANKLIN,0,0,1,0
05456,ADDISON,0,0,1,0
05457,FRANKLIN,0,0,1,0
05458,GRAND ISLE,0,0,1,0
05459,FRANKLIN,0,0,1,0
05461,CHITTENDEN,0,0,1,0
05463,GRAND ISLE,0,0,1,0
05464,LAMOILLE,0,0,1,0
05468,CHITTENDEN,0,0,1,0
05471,FRANKLIN,0,0,1,0
05472,ADDISON,0,0,1,0
05473,ADDISON,0,0,1,0
05474,GRAND ISLE,0,0,1,0
05476,FRANKLIN,0,2,1,0
05477,CHITTENDEN,0,1,0,0
05478,FRANKLIN,0,6,4,0
05482,CHITTENDEN,0,3,0,0
05483,FRANKLIN,0,0,1,0
05484,LAMOILLE,0,1,0,0
05486,GRAND ISLE,0,0,1,0
05487,FRANKLIN,1,0,1,0
05488,FRANKLIN,0,1,1,0
05489,CHITTENDEN,0,0,1,0
05491,ADDISON,0,2,4,0
05492,LAMOILLE,0,0,1,0
05494,CHITTENDEN,0,1,1,0
05495,CHITTENDEN,0,1,1,0
05602,WASHINGTON,2,6,3,0
05641,WASHINGTON,0,8,3,0
05647,WASHINGTON,0,0,1,0
05650,WASHINGTON,0,0,2,0
05651,WASHINGTON,0,0,1,0
05653,LAMOILLE,0,0,1,0
05655,LAMOILLE,0,1,1,0
05656,LAMOILLE,0,0,1,0
05657,LAMOILLE,0,0,1,0
05658,WASHINGTON,0,0,1,0
05660,WASHINGTON,0,0,2,0
05661,LAMOILLE,1,2,2,0
05663,WASHINGTON,0,3,1,0
05667,WASHINGTON,0,0,1,0
05669,WASHINGTON,0,0,1,0
05671,WASHINGTON,1,0,0,0
05672,LAMOILLE,0,0,1,0
05673,WASHINGTON,0,0,1,0
05674,WASHINGTON,0,0,1,0
05675,ORANGE,0,0,1,0
05676,WASHINGTON,0,1,3,0
05679,ORANGE,0,1,1,0
05680,LAMOILLE,0,0,1,0
05701,RUTLAND,1,13,2,0
05733,RUTLAND,0,2,4,0
05734,ADDISON,0,0,1,0
05735,RUTLAND,0,2,2,0
05736,RUTLAND,0,0,1,0
05738,RUTLAND,0,0,1,0
05739,RUTLAND,0,0,2,0
05743,RUTLAND,0,1,3,0
05747,ADDISON,0,0,1,0
05748,ADDISON,0,1,1,0
05750,RUTLAND,0,1,0,0
05751,RUTLAND,0,1,1,0
05753,ADDISON,1,3,4,0
05757,RUTLAND,0,0,1,0
05759,RUTLAND,0,0,1,0
05760,ADDISON,0,0,1,0
05761,RUTLAND,0,0,1,0
05762,RUTLAND,0,0,1,0
05763,RUTLAND,0,0,1,0
05765,RUTLAND,0,0,1,0
05766,ADDISON,0,0,1,0
05767,WINDSOR,0,0,1,0
05769,ADDISON,0,1,1,0
05770,ADDISON,0,0,1,0
05772,WINDSOR,0,0,1,0
05773,RUTLAND,0,4,2,0
05774,RUTLAND,0,0,1,0
05776,BENNINGTON,0,0,1,0
05777,RUTLAND,0,0,2,0
05778,ADDISON,0,0,1,0
05819,CALEDONIA,1,3,2,0
05820,ORLEANS,0,0,1,0
05822,ORLEANS,0,2,1,0
05824,ESSEX,0,0,1,0
05825,ORLEANS,0,0,1,0
05826,ORLEANS,0,1,1,0
05828,CALEDONIA,0,1,0,0
05829,ORLEANS,0,0,1,0
05830,ORLEANS,0,1,1,0
05837,ESSEX,0,0,1,0
05839,ORLEANS,0,1,0,0
05840,ESSEX,0,0,1,0
05841,ORLEANS,0,1,1,0
05842,CHITTENDEN,0,1,0,0
05845,ORLEANS,0,0,1,0
05846,ESSEX,0,0,1,0
05847,ORLEANS,0,0,1,0
05851,CALEDONIA,0,1,1,0
05853,ORLEANS,0,0,1,0
05855,ORLEANS,1,4,1,0
05857,ORLEANS,0,0,1,0
05858,ESSEX,0,1,1,0
05859,ORLEANS,0,0,2,0
05860,ORLEANS,0,0,2,0
05872,ORLEANS,0,0,1,0
05874,ORLEANS,0,0,1,0
05903,ESSEX,0,0,2,0
05905,ESSEX,0,0,3,0
05906,ESSEX,0,0,1,0
05907,ESSEX,0,0,1,0
06001,HARTFORD,0,5,1,0
06002,HARTFORD,0,5,1,0
06010,HARTFORD,1,7,1,0
06018,LITCHFIELD,0,2,0,0
06019,HARTFORD,0,1,0,0
06023,HARTFORD,0,1,0,0
06029,TOLLAND,0,1,0,0
06032,HARTFORD,1,6,0,0
06033,HARTFORD,0,5,1,0
06035,HARTFORD,0,1,0,0
06037,HARTFORD,0,1,0,0
06040,HARTFORD,1,8,1,0
06042,HARTFORD,0,1,0,0
06051,HARTFORD,0,1,0,0
06052,HARTFORD,1,3,1,0
06053,HARTFORD,1,3,0,0
06062,HARTFORD,0,2,1,0
06066,TOLLAND,1,6,0,0
06067,HARTFORD,1,7,0,0
06068,LITCHFIELD,0,1,0,0
06069,NORTHWEST HILLS,1,1,0,0
06070,HARTFORD,0,2,0,0
06071,TOLLAND,0,0,1,0
06074,HARTFORD,0,4,1,0
06076,CAPITOL,1,1,0,0
06078,HARTFORD,0,3,0,0
06082,HARTFORD,0,4,1,0
06084,TOLLAND,0,1,0,0
06088,HARTFORD,0,2,0,0
06089,HARTFORD,0,1,0,0
06095,HARTFORD,0,4,1,0
06096,HARTFORD,0,2,0,0
06102,CAPITOL,1,0,0,0
06105,HARTFORD,1,4,0,0
06106,HARTFORD,3,5,1,0
06107,HARTFORD,0,2,0,0
06108,HARTFORD,0,1,1,0
06109,HARTFORD,0,0,1,0
06110,HARTFORD,0,1,0,0
06111,HARTFORD,1,3,0,0
06112,CAPITOL,1,0,1,0
06114,HARTFORD,0,1,0,0
06117,HARTFORD,1,5,0,0
06119,HARTFORD,0,5,0,0
06226,WINDHAM,1,2,0,0
06234,WINDHAM,0,3,1,0
06239,WINDHAM,0,2,0,0
06241,WINDHAM,0,1,0,0
06248,TOLLAND,0,1,0,0
06249,NEW LONDON,0,0,1,0
06250,CAPITOL,1,0,0,0
06254,NEW LONDON,0,0,1,0
06260,NORTHEASTERN CONNECTICUT,1,1,0,0
06268,TOLLAND,0,1,1,0
06278,WINDHAM,0,1,0,0
06279,TOLLAND,0,1,0,0
06280,WINDHAM,0,2,0,0
06320,NEW LONDON,2,5,0,0
06334,NEW LONDON,0,2,0,0
06339,NEW LONDON,0,0,1,0
06340,NEW LONDON,0,2,1,0
06351,NEW LONDON,0,0,1,0
06355,NEW LONDON,0,6,0,0
06357,NEW LONDON,0,2,0,0
06359,NEW LONDON,0,0,1,0
06360,NEW LONDON,1,6,1,0
06371,NEW LONDON,0,0,1,0
06374,WINDHAM,0,2,0,0
06378,NEW LONDON,0,0,1,0
06382,NEW LONDON,0,2,1,0
06385,NEW LONDON,0,4,0,0
06405,NEW HAVEN,1,4,1,0
06409,MIDDLESEX,0,1,0,0
06410,NEW HAVEN,0,4,1,0
06412,MIDDLESEX,0,3,0,0
06413,MIDDLESEX,0,1,0,0
06414,MIDDLESEX,0,1,0,0
06415,NEW LONDON,0,2,1,0
06416,MIDDLESEX,0,4,1,0
06417,MIDDLESEX,0,1,0,0
06418,NAUGATUCK VALLEY,1,0,0,0
06420,NEW LONDON,0,0,1,0
06422,MIDDLESEX,0,1,1,0
06424,MIDDLESEX,0,1,1,0
06426,MIDDLESEX,0,3,1,0
06437,NEW HAVEN,0,4,1,0
06438,MIDDLESEX,0,2,0,0
06443,NEW HAVEN,0,4,1,0
06447,HARTFORD,0,2,0,0
06450,NEW HAVEN,0,9,1,0
06451,NEW HAVEN,1,2,0,0
06455,MIDDLESEX,0,0,1,0
06457,MIDDLESEX,3,8,1,0
06460,NEW HAVEN,1,3,1,0
06461,NEW HAVEN,0,2,0,0
06469,MIDDLESEX,0,1,0,0
06470,FAIRFIELD,0,4,1,0
06471,NEW HAVEN,0,2,0,0
06473,NEW HAVEN,0,2,1,0
06475,MIDDLESEX,0,2,1,0
06477,NEW HAVEN,0,3,1,0
06479,HARTFORD,0,2,0,0
06480,MIDDLESEX,0,2,0,0
06483,NEW HAVEN,0,1,1,0
06484,FAIRFIELD,0,7,0,0
06488,NEW HAVEN,0,6,1,0
06489,HARTFORD,0,2,1,0
06492,NEW HAVEN,2,7,1,0
06498,MIDDLESEX,0,1,1,0
06510,SOUTH CENTRAL CONNECTICUT,1,0,0,0
06511,NEW HAVEN,1,5,0,0
06512,NEW HAVEN,0,6,0,0
06513,NEW HAVEN,0,4,0,0
06514,NEW HAVEN,0,4,0,0
06516,NEW HAVEN,1,4,1,0
06517,NEW HAVEN,0,5,0,0
06518,NEW HAVEN,0,2,0,0
06519,NEW HAVEN,0,1,1,0
06525,NEW HAVEN,0,3,0,0
06604,FAIRFIELD,0,4,0,0
06606,GREATER BRIDGEPORT,1,1,0,0
06608,FAIRFIELD,0,0,1,0
06610,GREATER BRIDGEPORT,1,0,0,0
06611,FAIRFIELD,0,5,1,0
06612,FAIRFIELD,0,0,1,0
06614,FAIRFIELD,0,3,0,0
06615,FAIRFIELD,0,0,1,0
06702,NEW HAVEN,0,2,0,0
06704,NEW HAVEN,0,1,0,0
06705,NEW HAVEN,0,4,0,0
06706,NAUGATUCK VALLEY,1,0,1,0
06708,NAUGATUCK VALLEY,1,1,0,0
06710,NEW HAVEN,0,4,0,0
06716,NEW HAVEN,0,1,0,0
06757,LITCHFIELD,0,1,0,0
06759,LITCHFIELD,0,2,0,0
06762,NEW HAVEN,0,1,1,0
06770,NEW HAVEN,0,3,0,0
06776,LITCHFIELD,1,2,1,0
06782,LITCHFIELD,0,1,0,0
06784,FAIRFIELD,0,0,1,0
06790,LITCHFIELD,1,6,1,0
06794,LITCHFIELD,0,0,1,0
06795,LITCHFIELD,0,4,0,0
06798,LITCHFIELD,0,1,0,0
06801,FAIRFIELD,0,3,1,0
06804,FAIRFIELD,0,2,1,0
06810,FAIRFIELD,2,4,1,0
06811,FAIRFIELD,0,3,0,0
06812,FAIRFIELD,0,0,1,0
06820,FAIRFIELD,0,3,1,0
06824,FAIRFIELD,0,3,1,0
06825,FAIRFIELD,0,2,0,0
06830,FAIRFIELD,1,3,1,0
06831,FAIRFIELD,0,3,0,0
06840,FAIRFIELD,1,2,1,0
06850,FAIRFIELD,0,2,0,0
06851,FAIRFIELD,0,3,1,0
06854,FAIRFIELD,0,1,0,0
06855,FAIRFIELD,0,1,0,0
06856,WESTERN CONNECTICUT,1,0,0,0
06877,FAIRFIELD,0,3,1,0
06880,FAIRFIELD,0,3,1,0
06890,FAIRFIELD,0,2,0,0
06896,FAIRFIELD,0,2,1,0
06897,FAIRFIELD,0,3,1,0
06901,FAIRFIELD,0,0,1,0
06902,FAIRFIELD,0,7,0,0
06903,FAIRFIELD,0,2,0,0
06904,WESTERN CONNECTICUT,1,0,0,0
06905,FAIRFIELD,0,3,0,0
07001,MIDDLESEX,1,0,0,0
07002,HUDSON,1,1,1,0
07003,ESSEX,0,2,1,0
07004,ESSEX,0,1,0,0
07005,MORRIS,1,3,0,0
07006,ESSEX,0,4,1,0
07009,ESSEX,1,6,0,0
07011,PASSAIC,0,1,0,0
07013,PASSAIC,0,2,1,0
07016,UNION,0,2,1,0
07017,ESSEX,0,3,1,0
07018,ESSEX,3,1,0,0
07020,BERGEN,0,1,0,0
07023,UNION,0,1,0,0
07024,BERGEN,0,0,1,0
07029,HUDSON,0,0,1,0
07030,HUDSON,1,1,1,0
07032,HUDSON,1,2,1,0
07034,MORRIS,0,0,1,0
07035,MORRIS,0,2,1,0
07036,UNION,0,1,1,0
07039,ESSEX,1,8,1,0
07040,ESSEX,0,2,1,0
07042,ESSEX,2,5,1,0
07045,MORRIS,0,1,1,0
07046,MORRIS,0,1,0,0
07047,HUDSON,1,3,0,0
07050,ESSEX,0,2,1,0
07052,ESSEX,1,9,2,0
07054,MORRIS,0,4,0,0
07055,PASSAIC,3,3,1,0
07059,SOMERSET,0,2,0,0
07060,UNION,0,3,1,0
07065,UNION,2,2,1,0
07066,UNION,0,1,1,0
07068,ESSEX,0,1,0,0
07069,SOMERSET,0,2,0,0
07076,UNION,0,2,0,0
07079,ESSEX,0,0,1,0
07080,MIDDLESEX,0,1,0,0
07083,UNION,1,1,1,0
07087,HUDSON,0,3,0,0
07088,UNION,0,1,0,0
07090,UNION,0,2,2,0
07092,UNION,1,4,0,0
07093,HUDSON,0,1,1,0
07094,HUDSON,2,1,1,0
07095,MIDDLESEX,0,1,1,0
07102,ESSEX,2,0,1,0
07103,ESSEX,1,2,0,0
07104,ESSEX,0,3,1,0
07107,ESSEX,1,1,0,0
07109,ESSEX,1,1,0,0
07111,ESSEX,0,1,1,0
07112,ESSEX,2,0,0,0
07201,UNION,0,1,1,0
07202,UNION,0,3,0,0
07203,UNION,0,0,1,0
07206,UNION,1,1,0,0
07207,UNION,2,0,0,0
07302,HUDSON,1,2,0,0
07304,HUDSON,0,0,1,0
07305,HUDSON,0,3,0,0
07306,HUDSON,1,1,0,0
07307,HUDSON,0,1,0,0
07401,BERGEN,0,2,0,0
07403,PASSAIC,0,1,0,0
07407,BERGEN,0,0,1,0
07410,BERGEN,0,2,1,0
07416,SUSSEX,0,1,0,0
07417,BERGEN,0,1,0,0
07420,PASSAIC,0,2,0,0
07430,BERGEN,0,2,0,0
07432,BERGEN,0,1,0,0
07436,BERGEN,0,1,0,0
07444,MORRIS,1,2,1,0
07446,BERGEN,0,2,0,0
07450,BERGEN,1,2,0,0
07456,PASSAIC,0,0,1,0
07458,BERGEN,0,1,0,0
07461,SUSSEX,1,0,0,0
07463,BERGEN,0,1,1,0
07470,PASSAIC,2,15,1,0
07480,PASSAIC,0,2,1,0
07481,BERGEN,1,2,0,0
07503,PASSAIC,1,0,1,0
07505,PASSAIC,0,0,1,0
07506,PASSAIC,0,1,0,0
07508,PASSAIC,0,1,0,0
07512,PASSAIC,0,1,0,0
07514,PASSAIC,1,2,0,0
07522,PASSAIC,0,1,0,0
07601,BERGEN,1,3,1,0
07607,BERGEN,0,1,0,0
07621,BERGEN,0,2,1,0
07626,BERGEN,0,3,0,0
07630,BERGEN,0,3,0,0
07631,BERGEN,1,4,1,0
07640,BERGEN,0,1,0,0
07642,BERGEN,0,2,0,0
07645,BERGEN,0,1,0,0
07646,BERGEN,0,1,1,0
07647,BERGEN,0,2,0,0
07648,BERGEN,0,2,0,0
07649,BERGEN,0,1,0,0
07650,BERGEN,0,0,1,0
07652,BERGEN,2,10,2,0
07656,BERGEN,0,3,0,0
07662,BERGEN,1,1,0,0
07663,BERGEN,1,0,0,0
07666,BERGEN,1,4,1,0
07670,BERGEN,0,3,0,0
07675,BERGEN,2,5,0,0
07676,BERGEN,0,1,1,0
07677,BERGEN,0,3,0,0
07701,MONMOUTH,1,3,0,0
07702,MONMOUTH,0,4,0,0
07712,MONMOUTH,0,1,1,0
07716,MONMOUTH,0,1,0,0
07719,MONMOUTH,0,7,0,0
07721,MONMOUTH,0,1,0,0
07722,MONMOUTH,0,1,1,0
07724,MONMOUTH,1,5,0,0
07726,MONMOUTH,0,5,1,0
07728,MONMOUTH,1,9,2,0
07730,MONMOUTH,0,2,0,0
07731,MONMOUTH,0,1,0,0
07733,MONMOUTH,1,5,0,0
07734,MONMOUTH,0,2,0,0
07738,MONMOUTH,0,2,0,0
07740,MONMOUTH,2,1,1,0
07746,MONMOUTH,0,1,0,0
07747,MONMOUTH,0,4,0,0
07748,MONMOUTH,0,2,1,0
07751,MONMOUTH,0,1,0,0
07753,MONMOUTH,1,10,0,0
07754,MONMOUTH,1,0,0,0
07756,MONMOUTH,0,1,0,0
07762,MONMOUTH,0,1,0,0
07801,MORRIS,2,3,1,0
07821,SUSSEX,0,2,0,0
07823,WARREN,0,2,0,0
07825,WARREN,1,0,0,0
07826,SUSSEX,0,1,0,0
07828,MORRIS,0,0,1,0
07830,HUNTERDON,0,1,0,0
07832,WARREN,0,1,0,0
07834,MORRIS,1,2,1,0
07840,WARREN,1,4,0,0
07844,WARREN,0,1,0,0
07849,MORRIS,0,0,1,0
07853,MORRIS,0,0,1,0
07856,MORRIS,0,1,0,0
07860,SUSSEX,1,5,1,0
07863,WARREN,0,1,1,0
07866,MORRIS,0,0,1,0
07869,MORRIS,0,2,1,0
07871,SUSSEX,0,2,0,0
07876,MORRIS,0,2,1,0
07901,UNION,1,2,0,0
07902,UNION,1,0,0,0
07920,SOMERSET,0,5,1,0
07922,UNION,1,2,0,0
07928,MORRIS,0,3,0,0
07930,MORRIS,1,1,0,0
07932,MORRIS,0,7,0,0
07936,MORRIS,0,2,1,0
07939,SOMERSET,1,0,0,0
07940,MORRIS,1,2,1,0
07945,MORRIS,0,1,0,0
07950,MORRIS,1,4,0,0
07960,MORRIS,2,3,2,0
07962,MORRIS,1,0,0,0
07974,UNION,0,3,0,0
07977,SOMERSET,1,0,0,0
07981,MORRIS,0,4,1,0
08002,CAMDEN,1,5,0,0
08003,CAMDEN,0,2,0,0
08004,CAMDEN,0,2,0,0
08005,OCEAN,0,1,0,0
08008,OCEAN,0,0,1,0
08009,CAMDEN,1,2,0,0
08012,CAMDEN,2,2,1,0
08015,BURLINGTON,1,0,0,0
08016,BURLINGTON,0,4,0,0
08020,GLOUCESTER,0,1,0,0
08028,GLOUCESTER,0,2,0,0
08033,CAMDEN,0,1,0,0
08034,CAMDEN,0,4,0,0
08037,ATLANTIC,2,3,0,0
08043,CAMDEN,1,12,0,0
08046,BURLINGTON,2,0,0,0
08048,BURLINGTON,0,1,0,0
08050,OCEAN,1,4,0,0
08052,BURLINGTON,0,2,0,0
08053,BURLINGTON,3,6,0,0
08054,BURLINGTON,0,3,0,0
08055,BURLINGTON,0,2,0,0
08057,BURLINGTON,0,9,0,0
08060,BURLINGTON,2,1,1,0
08062,GLOUCESTER,1,1,0,0
08066,GLOUCESTER,0,1,0,0
08068,BURLINGTON,1,1,0,0
08069,SALEM,0,3,0,0
08070,SALEM,0,1,0,0
08071,GLOUCESTER,0,1,0,0
08077,BURLINGTON,0,3,0,0
08079,SALEM,1,1,1,0
08080,GLOUCESTER,0,8,1,0
08084,CAMDEN,1,1,0,0
08085,GLOUCESTER,0,1,0,0
08087,OCEAN,0,3,0,0
08094,GLOUCESTER,1,3,0,0
08096,GLOUCESTER,1,6,0,0
08098,SALEM,0,2,0,0
08102,CAMDEN,0,1,0,0
08103,CAMDEN,3,1,0,0
08104,CAMDEN,1,0,0,0
08105,CAMDEN,0,1,0,0
08108,CAMDEN,0,1,0,0
08109,CAMDEN,0,1,0,0
08110,CAMDEN,0,1,0,0
08201,ATLANTIC,0,1,0,0
08204,CAPE MAY,1,2,0,0
08205,ATLANTIC,0,6,0,0
08210,CAPE MAY,1,4,1,0
08221,ATLANTIC,0,2,0,0
08225,ATLANTIC,0,1,1,0
08226,CAPE MAY,0,2,0,0
08230,CAPE MAY,0,1,0,0
08232,ATLANTIC,0,2,0,0
08234,ATLANTIC,0,3,0,0
08240,ATLANTIC,2,1,0,0
08244,ATLANTIC,1,0,0,0
08302,CUMBERLAND,1,2,0,0
08318,SALEM,1,2,0,0
08330,ATLANTIC,1,1,0,0
08332,CUMBERLAND,0,3,1,0
08360,CUMBERLAND,2,5,1,0
08401,ATLANTIC,4,2,1,0
08502,SOMERSET,2,0,1,0
08512,MIDDLESEX,0,1,0,0
08518,BURLINGTON,0,1,0,0
08520,MERCER,0,2,0,0
08527,OCEAN,0,5,0,0
08534,MERCER,1,1,0,0
08536,MIDDLESEX,1,2,0,0
08540,MERCER,1,7,1,0
08550,MERCER,0,1,1,0
08558,SOMERSET,0,2,0,0
08560,MERCER,0,0,1,0
08608,MERCER,0,0,1,0
08609,MERCER,0,0,1,0
08611,MERCER,1,2,1,0
08618,MERCER,1,1,0,0
08619,MERCER,0,4,0,0
08628,MERCER,1,3,1,0
08629,MERCER,1,1,0,0
08638,MERCER,1,3,0,0
08641,BURLINGTON,1,0,0,0
08648,MERCER,1,3,1,0
08690,MERCER,1,5,0,0
08691,MERCER,0,2,0,0
08701,OCEAN,2,9,0,0
08720,MONMOUTH,0,1,0,0
08721,OCEAN,0,2,0,0
08723,OCEAN,0,3,0,0
08724,OCEAN,2,7,0,0
08734,OCEAN,0,1,0,0
08742,OCEAN,0,1,0,0
08753,OCEAN,0,2,0,0
08755,OCEAN,4,9,1,0
08757,OCEAN,0,4,0,0
08759,OCEAN,0,6,0,0
08805,SOMERSET,0,2,0,0
08807,SOMERSET,0,10,1,0
08812,SOMERSET,0,2,0,0
08816,MIDDLESEX,0,4,0,0
08817,MIDDLESEX,0,1,1,0
08818,MIDDLESEX,2,1,0,0
08820,MIDDLESEX,1,5,0,0
08822,HUNTERDON,1,2,1,0
08831,MIDDLESEX,0,8,0,0
08833,HUNTERDON,0,1,0,0
08837,MIDDLESEX,1,2,0,0
08844,SOMERSET,0,5,1,0
08846,MIDDLESEX,0,0,1,0
08852,MIDDLESEX,0,2,1,0
08854,MIDDLESEX,1,2,0,0
08857,MIDDLESEX,1,5,0,0
08861,MIDDLESEX,3,2,0,0
08865,WARREN,1,3,0,0
08867,HUNTERDON,0,1,0,0
08869,SOMERSET,0,1,0,0
08873,SOMERSET,0,7,0,0
08876,SOMERSET,1,0,3,0
08879,MIDDLESEX,0,1,0,0
08882,MIDDLESEX,0,1,0,0
08901,MIDDLESEX,6,2,1,0
08902,MIDDLESEX,0,2,0,0
08904,MIDDLESEX,0,1,0,0
10002,NEW YORK,1,3,0,0
10003,NEW YORK,3,0,0,0
10010,NEW YORK,1,0,0,0
10011,NEW YORK,1,1,0,0
10013,NEW YORK,0,0,1,0
10014,NEW YORK,0,1,0,0
10016,NEW YORK,2,0,0,0
10019,NEW YORK,2,1,0,0
10021,NEW YORK,6,2,0,0
10022,NEW YORK,0,1,0,0
10023,NEW YORK,0,2,0,0
10024,NEW YORK,0,2,0,0
10025,NEW YORK,1,2,0,0
10027,NEW YORK,0,2,0,0
10029,NEW YORK,2,3,0,0
10032,NEW YORK,3,0,0,0
10034,NEW YORK,1,0,0,0
10035,NEW YORK,2,2,0,0
10036,NEW YORK,0,1,0,0
10037,NEW YORK,1,2,0,0
10038,NEW YORK,1,0,0,0
10040,NEW YORK,0,2,0,0
10044,NEW YORK,1,1,0,0
